"prior_id","date","variable","observation","forecast_mean","error","absolute_error","squared_error","crps","coverage_68","coverage_90","scale"
"published_baseline",2020-03-01,"exp",3.13,3.52369050236032,0.393690502360321,0.393690502360321,0.154992211648722,0.339409776178402,FALSE,FALSE,1.24041120436097
"published_baseline",2020-03-01,"selic",5.43021933563987,5.40976139903328,-0.0204579366065945,0.0204579366065945,0.000418527170199437,0.0125413063395423,TRUE,TRUE,4.28014378136769
"published_baseline",2020-04-01,"igi",0.614336108827054,0.701041772826357,0.0867056639993031,0.0867056639993031,0.00751787216956005,0.0748278736119759,FALSE,FALSE,0.188567331614857
"published_baseline",2020-04-01,"ci",1,0.998439155023691,-0.00156084497630904,0.00156084497630904,2.43623704006917e-06,0.00142050092085367,TRUE,TRUE,0.072689807061618
"published_baseline",2020-04-01,"gha",-5.70238718279039,-3.57190614017834,2.13048104261205,2.13048104261205,4.53894947292931,2.05180847615538,FALSE,FALSE,4.32080869866652
"published_baseline",2020-04-01,"exp",2.5,3.14473824632311,0.644738246323108,0.644738246323108,0.415687406271797,0.589881522576279,FALSE,FALSE,1.24041120436097
"published_baseline",2020-04-01,"selic",5.17849577176646,5.33973653079607,0.161240759029613,0.161240759029613,0.0259985823724456,0.142412236085455,FALSE,FALSE,4.28014378136769
"published_baseline",2020-05-01,"igi",0.697980641983104,0.566201910687016,-0.131778731296088,0.131778731296088,0.0173656340220065,0.110458026527609,FALSE,FALSE,0.188567331614857
"published_baseline",2020-05-01,"ci",1,1.00188926660543,0.00188926660543309,0.00188926660543309,3.56932830640468e-06,0.00204380289657514,TRUE,TRUE,0.072689807061618
"published_baseline",2020-05-01,"gha",-8.49833853375657,-7.94147638205804,0.556862151698526,0.556862151698526,0.310095455994313,0.433990978996463,FALSE,FALSE,4.32080869866652
"published_baseline",2020-05-01,"exp",2.67,2.38577929171881,-0.284220708281192,0.284220708281192,0.0807814110158624,0.207970819873393,FALSE,FALSE,1.24041120436097
"published_baseline",2020-05-01,"selic",4.86465502448645,4.99288303315076,0.12822800866431,0.12822800866431,0.0164424222060144,0.096860844005172,FALSE,FALSE,4.28014378136769
"published_baseline",2020-06-01,"igi",0.618410053019843,0.694474199744056,0.0760641467242135,0.0760641467242135,0.00578575441688267,0.056755498801571,FALSE,FALSE,0.188567331614857
"published_baseline",2020-06-01,"ci",1,0.9927540911767,-0.00724590882330034,0.00724590882330034,5.25031946755817e-05,0.00430155797453313,TRUE,TRUE,0.072689807061618
"published_baseline",2020-06-01,"gha",-11.3874882630883,-10.5637665196843,0.823721743403961,0.823721743403961,0.678517510556462,0.708321520716435,FALSE,FALSE,4.32080869866652
"published_baseline",2020-06-01,"exp",3.22,2.72836625909314,-0.491633740906865,0.491633740906865,0.241703735198078,0.417052790975173,FALSE,FALSE,1.24041120436097
"published_baseline",2020-06-01,"selic",4.59328237288532,4.55196913369636,-0.0413132391889617,0.0413132391889617,0.00170678373228436,0.0249304505807788,TRUE,TRUE,4.28014378136769
"published_baseline",2020-07-01,"igi",0.644312255357632,0.632906880741708,-0.0114053746159236,0.0114053746159236,0.000130082570129555,0.00940230133577349,TRUE,TRUE,0.188567331614857
"published_baseline",2020-07-01,"ci",1,0.99166684888151,-0.00833315111848998,0.00833315111848998,6.94414075635908e-05,0.00510050748307222,FALSE,TRUE,0.072689807061618
"published_baseline",2020-07-01,"gha",-9.3855916068707,-13.4724539749688,-4.08686236809808,4.08686236809808,16.7024440157762,3.96294788531717,FALSE,FALSE,4.32080869866652
"published_baseline",2020-07-01,"exp",3.2,3.3615552678977,0.161555267897698,0.161555267897698,0.0261001045854969,0.101357675908959,FALSE,TRUE,1.24041120436097
"published_baseline",2020-07-01,"selic",4.19808055025734,4.30674904255794,0.108668492300601,0.108668492300601,0.0118088412188858,0.0800059772895657,FALSE,FALSE,4.28014378136769
"published_baseline",2020-08-01,"igi",0.50902807123662,0.653366511349621,0.144338440113001,0.144338440113001,0.0208335852942543,0.127143884042514,FALSE,FALSE,0.188567331614857
"published_baseline",2020-08-01,"ci",1,0.993300859519622,-0.0066991404803779,0.0066991404803779,4.48784831758378e-05,0.00410941235401644,FALSE,TRUE,0.072689807061618
"published_baseline",2020-08-01,"gha",-7.31696506211252,-7.86865962521939,-0.551694563106867,0.551694563106867,0.304366890961677,0.404350629169056,FALSE,FALSE,4.32080869866652
"published_baseline",2020-08-01,"exp",3.14,3.26250318615337,0.122503186153367,0.122503186153367,0.0150070306177264,0.0733427194623739,FALSE,TRUE,1.24041120436097
"published_baseline",2020-08-01,"selic",3.84556963098286,3.81640308548409,-0.0291665454987706,0.0291665454987706,0.000850687376331857,0.018212493369523,TRUE,TRUE,4.28014378136769
"published_baseline",2020-09-01,"igi",0.460566696696968,0.511985538926928,0.05141884222996,0.05141884222996,0.00264389733626952,0.0358953941995961,FALSE,FALSE,0.188567331614857
"published_baseline",2020-09-01,"ci",1,0.994924893484197,-0.00507510651580256,0.00507510651580256,2.57567061467416e-05,0.00300960635384595,TRUE,TRUE,0.072689807061618
"published_baseline",2020-09-01,"gha",-5.24833851735433,-5.69620542274864,-0.447866905394314,0.447866905394314,0.200584764947479,0.312288094168066,FALSE,FALSE,4.32080869866652
"published_baseline",2020-09-01,"exp",3.37,3.15952379565228,-0.210476204347719,0.210476204347719,0.0443002325966228,0.148041827834713,FALSE,FALSE,1.24041120436097
"published_baseline",2020-09-01,"selic",3.53545942901896,3.51440899489573,-0.0210504341232287,0.0210504341232287,0.000443120776776392,0.0140303779013351,TRUE,TRUE,4.28014378136769
"published_baseline",2020-10-01,"igi",0.508204531969605,0.46802717649762,-0.0401773554719853,0.0401773554719853,0.00161421989272227,0.0270154255579541,FALSE,TRUE,0.188567331614857
"published_baseline",2020-10-01,"ci",1,0.991960837721307,-0.00803916227869272,0.00803916227869272,6.4628130143156e-05,0.00515435338727944,FALSE,TRUE,0.072689807061618
"published_baseline",2020-10-01,"gha",-3.97737747075211,-3.56056981295424,0.416807657797867,0.416807657797867,0.173728623598944,0.284964910479328,FALSE,FALSE,4.32080869866652
"published_baseline",2020-10-01,"exp",3.92,3.47238521061762,-0.44761478938238,0.44761478938238,0.200358999673832,0.387530086981108,FALSE,FALSE,1.24041120436097
"published_baseline",2020-10-01,"selic",3.20572866650617,3.24387877012242,0.0381501036162453,0.0381501036162453,0.00145543040593025,0.022819976565072,FALSE,TRUE,4.28014378136769
"published_baseline",2020-11-01,"igi",0.479623500786908,0.515527210088828,0.0359037093019204,0.0359037093019204,0.0012890763416368,0.024277907336213,FALSE,TRUE,0.188567331614857
"published_baseline",2020-11-01,"ci",0.993125,0.989709824500782,-0.00341517549921766,0.00341517549921766,1.16634236904566e-05,0.00211914598307134,TRUE,TRUE,0.072689807061618
"published_baseline",2020-11-01,"gha",-2.66405105592981,-2.88953561366428,-0.225484557734474,0.225484557734474,0.0508432857767113,0.13483979876604,FALSE,TRUE,4.32080869866652
"published_baseline",2020-11-01,"exp",4.11,4.0975647281833,-0.0124352718167016,0.0124352718167016,0.000154635985155252,0.0245504772303542,TRUE,TRUE,1.24041120436097
"published_baseline",2020-11-01,"selic",2.96925409394893,2.89931570306209,-0.0699383908868438,0.0699383908868438,0.00489137851984096,0.051616538401469,FALSE,FALSE,4.28014378136769
"published_baseline",2020-12-01,"igi",0.402116942835389,0.479533095000386,0.0774161521649965,0.0774161521649965,0.0059932606160339,0.0669093179884039,FALSE,FALSE,0.188567331614857
"published_baseline",2020-12-01,"ci",0.99375,0.98577807779544,-0.00797192220456011,0.00797192220456011,6.35515436355585e-05,0.00565561275053353,FALSE,FALSE,0.072689807061618
"published_baseline",2020-12-01,"gha",-1.39309000932759,-1.72290699032641,-0.329816980998824,0.329816980998824,0.108779240955179,0.220854783448933,FALSE,TRUE,4.32080869866652
"published_baseline",2020-12-01,"exp",4.1,4.23169900643824,0.131699006438241,0.131699006438241,0.0173446282968199,0.0854077000804402,FALSE,TRUE,1.24041120436097
"published_baseline",2020-12-01,"selic",2.75381578210545,2.77751464802088,0.0236988659154314,0.0236988659154314,0.000561636245677594,0.0138326126392899,TRUE,TRUE,4.28014378136769
"published_baseline",2021-01-01,"igi",0.471310372606226,0.397110342026935,-0.0742000305792913,0.0742000305792913,0.00550564453796777,0.0633160509161942,FALSE,FALSE,0.188567331614857
"published_baseline",2021-01-01,"ci",1,0.98916802041737,-0.01083197958263,0.01083197958263,0.000117331781678514,0.00841331982719957,FALSE,FALSE,0.072689807061618
"published_baseline",2021-01-01,"gha",-1.2171126928148,-0.516481822331158,0.700630870483641,0.700630870483641,0.490883616674665,0.578613124310875,FALSE,FALSE,4.32080869866652
"published_baseline",2021-01-01,"exp",3.57,4.17598590679762,0.605985906797619,0.605985906797619,0.367218919237333,0.556251399559453,FALSE,FALSE,1.24041120436097
"published_baseline",2021-01-01,"selic",2.51837667441583,2.59114961274349,0.0727729383276561,0.0727729383276561,0.00529590055284083,0.0561359270290487,FALSE,FALSE,4.28014378136769
"published_baseline",2021-02-01,"igi",0.336702550886205,0.449026107705972,0.112323556819767,0.112323556819767,0.0126165814166434,0.100543860209317,FALSE,FALSE,0.188567331614857
"published_baseline",2021-02-01,"ci",0.985230769230769,0.998835841579596,0.0136050723488275,0.0136050723488275,0.00018509799361683,0.0109375454902691,FALSE,FALSE,0.072689807061618
"published_baseline",2021-02-01,"gha",-1.041135376302,-1.28773390622766,-0.246598529925657,0.246598529925657,0.0608108349614949,0.148114503076138,FALSE,TRUE,4.32080869866652
"published_baseline",2021-02-01,"exp",3.99,3.58250149067401,-0.407498509325995,0.407498509325995,0.166055035102908,0.352586715193283,FALSE,FALSE,1.24041120436097
"published_baseline",2021-02-01,"selic",2.35482158150622,2.35073539428149,-0.0040861872247282,0.0040861872247282,1.66969260355319e-05,0.00716452324542659,TRUE,TRUE,4.28014378136769
"published_baseline",2021-03-01,"igi",0.437750125055564,0.361824324183131,-0.0759258008724326,0.0759258008724326,0.00576472723812028,0.0658317142320843,FALSE,FALSE,0.188567331614857
"published_baseline",2021-03-01,"ci",0.953846153846154,0.976436335527212,0.0225901816810583,0.0225901816810583,0.000510316308383222,0.0200965128290918,FALSE,FALSE,0.072689807061618
"published_baseline",2021-03-01,"gha",-0.882188122677541,-0.776596408912515,0.105591713765026,0.105591713765026,0.0111496100158351,0.0687119513564775,TRUE,TRUE,4.32080869866652
"published_baseline",2021-03-01,"exp",4.5,4.11017594530144,-0.389824054698559,0.389824054698559,0.151962793621625,0.341486612071595,FALSE,FALSE,1.24041120436097
"published_baseline",2021-03-01,"selic",2.21201038934546,2.22104779329602,0.00903740395055541,0.00903740395055541,8.16746701655146e-05,0.00756828012797135,TRUE,TRUE,4.28014378136769
"published_baseline",2021-04-01,"igi",0.552744968025469,0.461702670785674,-0.091042297239795,0.091042297239795,0.00828869988669919,0.0810984924617678,FALSE,FALSE,0.188567331614857
"published_baseline",2021-04-01,"ci",0.978461538461538,0.942222094794733,-0.0362394436668051,0.0362394436668051,0.00131329727727954,0.0337850787967607,FALSE,FALSE,0.072689807061618
"published_baseline",2021-04-01,"gha",-1.22008660249197,-0.715204797951014,0.504881804540956,0.504881804540956,0.254905636556532,0.375423159141292,FALSE,FALSE,4.32080869866652
"published_baseline",2021-04-01,"exp",4.1,4.68596789562574,0.585967895625739,0.585967895625739,0.343358374704057,0.533438808203213,FALSE,FALSE,1.24041120436097
"published_baseline",2021-04-01,"selic",2.14066175824001,2.10275613483727,-0.0379056234027395,0.0379056234027395,0.00143683628555031,0.0246021906633712,FALSE,TRUE,4.28014378136769
"published_baseline",2021-05-01,"igi",0.544447961309629,0.51975601972772,-0.024691941581909,0.024691941581909,0.000609691979084408,0.0156034756933252,FALSE,TRUE,0.188567331614857
"published_baseline",2021-05-01,"ci",0.956923076923077,0.979254112415968,0.0223310354928913,0.0223310354928913,0.00049867514618477,0.0197464144311532,FALSE,FALSE,0.072689807061618
"published_baseline",2021-05-01,"gha",-1.54708513134464,-1.65608417863905,-0.108999047294412,0.108999047294412,0.0118807923110895,0.0722543526499972,TRUE,TRUE,4.32080869866652
"published_baseline",2021-05-01,"exp",4.45,4.08286736394867,-0.367132636051334,0.367132636051334,0.134786372454001,0.313738996875801,FALSE,FALSE,1.24041120436097
"published_baseline",2021-05-01,"selic",2.1712305915675,2.12043413193066,-0.0507964596368442,0.0507964596368442,0.00258028031163754,0.035460267331855,FALSE,FALSE,4.28014378136769
"published_baseline",2021-06-01,"igi",0.542209655734563,0.558349283779869,0.0161396280453063,0.0161396280453063,0.000260487593440839,0.00963160937266433,FALSE,TRUE,0.188567331614857
"published_baseline",2021-06-01,"ci",0.955489230769231,0.949457271796817,-0.00603195897241438,0.00603195897241438,3.63845290448903e-05,0.00396555601525209,FALSE,TRUE,0.072689807061618
"published_baseline",2021-06-01,"gha",-1.88498361115906,-1.82396971378034,0.0610138973787202,0.0610138973787202,0.003722695673341,0.0569854431489752,TRUE,TRUE,4.32080869866652
"published_baseline",2021-06-01,"exp",4.4733,4.5482118657782,0.0749118657781978,0.0749118657781978,0.00561178763437071,0.0436522430324158,TRUE,TRUE,1.24041120436097
"published_baseline",2021-06-01,"selic",2.27318771220573,2.22268030455732,-0.0505074076484111,0.0505074076484111,0.00255099822736278,0.0362347535653115,FALSE,FALSE,4.28014378136769
"published_baseline",2021-07-01,"igi",0.402314200210209,0.541374124544017,0.139059924333808,0.139059924333808,0.0193376625557243,0.130840312205598,FALSE,FALSE,0.188567331614857
"published_baseline",2021-07-01,"ci",0.930024615384615,0.952351865852286,0.0223272504676706,0.0223272504676706,0.000498506113446097,0.0201886709785303,FALSE,FALSE,0.072689807061618
"published_baseline",2021-07-01,"gha",-1.8415536508321,-2.2117733276143,-0.370219676782197,0.370219676782197,0.137062609076715,0.258372355955056,FALSE,FALSE,4.32080869866652
"published_baseline",2021-07-01,"exp",4.8871,4.50050049435305,-0.386599505646952,0.386599505646952,0.149459177766468,0.338358789120452,FALSE,FALSE,1.24041120436097
"published_baseline",2021-07-01,"selic",2.44672241538046,2.39496806921377,-0.0517543461666916,0.0517543461666916,0.00267851234714175,0.0384911462097399,FALSE,FALSE,4.28014378136769
"published_baseline",2021-08-01,"igi",0.449918725727574,0.439720926026008,-0.010197799701566,0.010197799701566,0.000103995118753259,0.00680486741516168,TRUE,TRUE,0.188567331614857
"published_baseline",2021-08-01,"ci",0.933852307692308,0.923379682878628,-0.0104726248136803,0.0104726248136803,0.000109675870488112,0.00794268216097497,FALSE,FALSE,0.072689807061618
"published_baseline",2021-08-01,"gha",-1.7966760251609,-1.71842577949797,0.0782502456629277,0.0782502456629277,0.00612310094630854,0.0632408982602609,TRUE,TRUE,4.32080869866652
"published_baseline",2021-08-01,"exp",4.8249,4.95974713854607,0.134847138546073,0.134847138546073,0.0181837507740638,0.0887003256781334,FALSE,TRUE,1.24041120436097
"published_baseline",2021-08-01,"selic",2.72288670304173,2.62072980223032,-0.102156900811408,0.102156900811408,0.0104360323833918,0.0855986891848544,FALSE,FALSE,4.28014378136769
"published_baseline",2021-09-01,"igi",0.443110450996762,0.461505739541734,0.0183952885449724,0.0183952885449724,0.000338386640652791,0.0112638333119102,FALSE,TRUE,0.188567331614857
"published_baseline",2021-09-01,"ci",0.901544615384615,0.932318143751499,0.0307735283668842,0.0307735283668842,0.000947010048147426,0.0284585876106166,FALSE,FALSE,0.072689807061618
"published_baseline",2021-09-01,"gha",-1.75179839948971,-1.76278007773862,-0.0109816782489114,0.0109816782489114,0.000120597257162613,0.0505913969357262,TRUE,TRUE,4.32080869866652
"published_baseline",2021-09-01,"exp",5.3499,4.82413621544983,-0.525763784550171,0.525763784550171,0.276427557144519,0.475269351517927,FALSE,FALSE,1.24041120436097
"published_baseline",2021-09-01,"selic",3.01005132241923,2.99219802523609,-0.0178532971831427,0.0178532971831427,0.00031874022030961,0.0107007407786201,TRUE,TRUE,4.28014378136769
"published_baseline",2021-10-01,"igi",0.500868201892054,0.485091513910402,-0.0157766879816522,0.0157766879816522,0.000248903883670409,0.00946522535838651,TRUE,TRUE,0.188567331614857
"published_baseline",2021-10-01,"ci",0.891993846153846,0.894782815628101,0.00278896947425489,0.00278896947425489,7.77835072832558e-06,0.00172443019933047,TRUE,TRUE,0.072689807061618
"published_baseline",2021-10-01,"gha",-1.65683334429431,-1.62957483334145,0.0272585109528594,0.0272585109528594,0.000743026419367154,0.0508818702853721,TRUE,TRUE,4.32080869866652
"published_baseline",2021-10-01,"exp",5.5051,5.43203261241234,-0.0730673875876553,0.0730673875876553,0.00533884312888464,0.0433077947741322,TRUE,TRUE,1.24041120436097
"published_baseline",2021-10-01,"selic",3.34944146755098,3.2825766700464,-0.0668647975045751,0.0668647975045751,0.00447090114532783,0.0516278939712757,FALSE,FALSE,4.28014378136769
"published_baseline",2021-11-01,"igi",0.3862200699166,0.517774208046268,0.131554138129668,0.131554138129668,0.0173064912590398,0.122554639708216,FALSE,FALSE,0.188567331614857
"published_baseline",2021-11-01,"ci",0.868270769230769,0.889996776301057,0.0217260070702882,0.0217260070702882,0.000472019383218211,0.0193625850674443,FALSE,FALSE,0.072689807061618
"published_baseline",2021-11-01,"gha",-1.55870278725907,-1.61885431835927,-0.0601515311002034,0.0601515311002034,0.00361820669369874,0.0562143078983796,TRUE,TRUE,4.32080869866652
"published_baseline",2021-11-01,"exp",5.8906,5.51294392699329,-0.377656073006706,0.377656073006706,0.142624109478846,0.326530927889829,FALSE,FALSE,1.24041120436097
"published_baseline",2021-11-01,"selic",3.80349792532155,3.68404009655551,-0.119457828766043,0.119457828766043,0.0142701728534973,0.105902327858554,FALSE,FALSE,4.28014378136769
"published_baseline",2021-12-01,"igi",0.414873421116103,0.429594253571728,0.0147208324556253,0.0147208324556253,0.000216702908186592,0.00892932413559731,TRUE,TRUE,0.188567331614857
"published_baseline",2021-12-01,"ci",0.908769230769231,0.865271502395235,-0.0434977283739956,0.0434977283739956,0.0018920523736979,0.0407514189202707,FALSE,FALSE,0.072689807061618
"published_baseline",2021-12-01,"gha",-1.46373773206367,-1.40713479405963,0.0566029380040391,0.0566029380040391,0.0032038925906891,0.0552142388177662,TRUE,TRUE,4.32080869866652
"published_baseline",2021-12-01,"exp",5.2325,5.9008868948102,0.668386894810197,0.668386894810197,0.446741041154018,0.613834154156144,FALSE,FALSE,1.24041120436097
"published_baseline",2021-12-01,"selic",4.43568775893224,4.23817992594647,-0.197507832985774,0.197507832985774,0.0390093440907362,0.180681875692365,FALSE,FALSE,4.28014378136769
"published_baseline",2022-01-01,"igi",0.487096882890473,0.40488149538536,-0.0822153875051131,0.0822153875051131,0.00675936994261592,0.0697302877509865,FALSE,FALSE,0.188567331614857
"published_baseline",2022-01-01,"ci",0.884963636363636,0.916280662033623,0.0313170256699866,0.0313170256699866,0.000980756096814601,0.028367936365408,FALSE,FALSE,0.072689807061618
"published_baseline",2022-01-01,"gha",-0.373564815680839,-1.43471090514026,-1.06114608945942,1.06114608945942,1.12603102317503,0.936777443854064,FALSE,FALSE,4.32080869866652
"published_baseline",2022-01-01,"exp",5.3981,5.06952831269719,-0.328571687302811,0.328571687302811,0.107959353697016,0.271493531248498,FALSE,FALSE,1.24041120436097
"published_baseline",2022-01-01,"selic",5.04050751829499,5.03087070174272,-0.00963681655226534,0.00963681655226534,9.28682332620152e-05,0.00899660974286762,TRUE,TRUE,4.28014378136769
"published_baseline",2022-02-01,"igi",0.510730827213576,0.512492169708444,0.00176134249486803,0.00176134249486803,3.10232738422795e-06,0.00491972867649317,TRUE,TRUE,0.188567331614857
"published_baseline",2022-02-01,"ci",0.881327272727273,0.882665984768757,0.00133871204148428,0.00133871204148428,1.79214993001501e-06,0.00137129771477537,TRUE,TRUE,0.072689807061618
"published_baseline",2022-02-01,"gha",0.716608100701991,0.310515909990539,-0.406092190711452,0.406092190711452,0.164910867356826,0.283787200966611,FALSE,FALSE,4.32080869866652
"published_baseline",2022-02-01,"exp",5.4581,5.40275667388484,-0.0553433261151639,0.0553433261151639,0.00306288374548938,0.0358446330680832,TRUE,TRUE,1.24041120436097
"published_baseline",2022-02-01,"selic",5.70140355081796,5.59759888203419,-0.103804668783766,0.103804668783766,0.0107754092613074,0.0861294598969188,FALSE,FALSE,4.28014378136769
